track_uri,album_name,album_uri,artist_name,artist_uri,duration_ms,pid,track_name
spotify:track:0yQw3d0iQDjMrxaVHFv77J,Strange Clouds,spotify:album:7qqCw47pAWFzhwTpVRd0zE,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,226293,124,Strange Clouds (feat. Lil Wayne) - feat. Lil Wayne
spotify:track:60xaS8mYBKUW4VQQ666N0T,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB,Chance The Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,141542,124,All Night (feat. Knox Fortune)
spotify:track:6gBFPUFcJLzWGx4lenP6h2,Birds In The Trap Sing McKnight,spotify:album:42WVQWuf1teDysXiOupIZt,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,243836,124,goosebumps
spotify:track:5lFDtgWsjRJu8fPOAyJIAK,Back To Back,spotify:album:79qV4McLzhs8U3FyRKnocz,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,170637,124,Back To Back
spotify:track:4P7VFiaZb3xrXoqGwZXC3J,Tha Carter III,spotify:album:5BGzOpea6At0Nd7tYtYZOP,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,299333,124,Lollipop
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,DAMN.,spotify:album:4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,177000,124,HUMBLE.
spotify:track:6YUTL4dYpB9xZO5qExPf05,Motion,spotify:album:48zisMeiXniWLzOQghbPqS,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,222533,124,Summer
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,Purpose,spotify:album:7fZH0aUAjY3ay25obOUf2a,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,200786,124,Sorry
spotify:track:0OJXdyyVL8K6aovPgfqCcN,The Best Damn Thing,spotify:album:0XypvgyeJm4mNjH4QRHmYR,Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,217933,124,Girlfriend (German Version - Explicit) - German Version - Explicit
spotify:track:5uHYcK0nbEYgRaFTY5BqnP,B.o.B Presents: The Adventures of Bobby Ray,spotify:album:7apLPYT8szV1IqTxyVSy5P,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,196133,124,Magic (feat. Rivers Cuomo)
spotify:track:3a1lNhkSLSkpJE4MSHpDu9,Stoney,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,220293,124,Congratulations
spotify:track:22DKsoYFV5npPXmnPpXL7i,Watch Out,spotify:album:1DnLeDyEWJqfJSJVHQaaSo,2 Chainz,spotify:artist:17lzZA2AlOHwCwFALHttmp,207813,124,Watch Out
spotify:track:0SGkqnVQo9KPytSri1H6cF,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,222360,124,Bounce Back
spotify:track:6M6Tk58pQvABy6ru66dY3d,The Aviary,spotify:album:7DNmxxEuJe19wNVrinaXx4,Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,191293,124,No Money
spotify:track:7Ezwtgfw7khBrpvaNPtMoT,Plata O Plomo,spotify:album:1hyd7RYmR54Elg3MhZzXJW,Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,191900,124,All The Way Up
spotify:track:1VMkVqDRA71jPHWGjbpmGO,F.A.M.E.,spotify:album:6rEm9wAyZP79RFa2qW2bf7,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,241666,124,Yeah 3x
spotify:track:4HnPZXkx15Y5hfBWh9vtQL,Must Be Nice,spotify:album:1wRnE3zgCE5oY28pzmlsqe,G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,249400,124,Lady Killers (feat. Hoodie Allen)
spotify:track:3iL2l5gUqyPS6vDwJFgJTR,We Are Young Money,spotify:album:0hDy52fqKwb2ZIjyNXGxan,Young Money,spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP,288133,124,BedRock
spotify:track:4qdgv45EPcQqpQ08tF34f8,"Thank You, Mr. Tokyo",spotify:album:2xN75IRtc4e9RyUmmr595C,MadeinTYO,spotify:artist:5SyGEPymt1G2uto47tVWvZ,179506,124,Skateboard P
spotify:track:5uDASfU19gDxSjW8cnCaBp,Chill Bill,spotify:album:5qBu7Ab6alstSCAzxTJMb1,Rob $tone,spotify:artist:2hWs22BmQkK4czFtDLnar2,177184,124,Chill Bill
spotify:track:4b4KcovePX8Ke2cLIQTLM0,Night & Day,spotify:album:52bwpFP1d8uri0V5oWQLF0,The Vamps,spotify:artist:7gAppWoH7pcYmphCVTXkzs,197640,124,All Night
spotify:track:3PHAN9g1qziYB16D7Vs91A,The Chainsmokers- Japan Special Edition,spotify:album:3ShQFl9FladFKlonwPGZFc,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,217026,124,Until You Were Gone
spotify:track:1e0hllQ23AG0QGFgezgLOq,Help!,spotify:album:19K3IHYeVkUTjcBHGfbCOi,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,125666,124,Yesterday - Remastered
spotify:track:4P6BuLsqtg5uISdE77ypI9,From Day 1,spotify:album:7co2UrRxl2TBgj3BCXIvnC,Travis Porter,spotify:artist:6z1cicLMt9XArxN10q7m8a,211293,124,Ayy Ladies
spotify:track:6A5NlmBCsCGbJ27jHQgKV5,All Or Nothing,spotify:album:2H66HrVR1UeMlAoSXpxUnk,Jay Sean,spotify:artist:4pADjHPWyrlAF0FA7joK2H,210800,124,Do You Remember
spotify:track:1vNn7rVQT6UtEW1NGH53fT,All Night Longer,spotify:album:6WllyUCkaPD6rFK89jojFO,Sammy Adams,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,177093,124,All Night Longer
spotify:track:4356Typ82hUiFAynbLYbPn,Raymond v Raymond (Deluxe Edition),spotify:album:6A1F3Fkq5dYeYYNkXflcTX,Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,220800,124,DJ Got Us Fallin' In Love
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,The Time Of Our Lives,spotify:album:64aKkqxc3Ur2LYIKeS5osS,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,202066,124,Party In The U.S.A.
spotify:track:5pfJsMwoRYKampPay8amX0,This Unruly Mess I've Made,spotify:album:2kqn09pydzvKvB3xWbAxY4,Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,292593,124,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)"
spotify:track:27L8sESb3KR79asDUBu8nW,Welcome Interstate Managers,spotify:album:6TZp52tXShLQbq8yNMxqNT,Fountains Of Wayne,spotify:artist:1pgtr4nhBQjp9oCUBPyYWh,197986,124,Stacy's Mom
spotify:track:5qkWTBmDmZjogwIvbKtJQv,Based On A T.R.U. Story,spotify:album:1wBFRaacNYmqfkidUZ0NtM,2 Chainz,spotify:artist:17lzZA2AlOHwCwFALHttmp,306600,124,Birthday Song
spotify:track:3Q3myFA7q4Op95DOpHplaY,digital druglord,spotify:album:30QoUTsSdpQuZunPNFsLnm,blackbear,spotify:artist:2cFrymmkijnjDg9SS92EPM,212027,124,do re mi
spotify:track:4Km5HrUvYTaSUfiSGPJeQR,Culture,spotify:album:2AvupjUeMnSffKEV05x222,Migos,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,343150,124,Bad and Boujee (feat. Lil Uzi Vert)
spotify:track:0pSBuHjILhNEo55xK1zrRt,Rolex,spotify:album:1bHj528aZfYOKq0ve5AHMr,Ayo & Teo,spotify:artist:27mFvqQj8KpjmdKIqcw1mG,238586,124,Rolex
spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,Big Baby DRAM,spotify:album:0NrZHZ0y5kTO8EHliuUUca,DRAM,spotify:artist:5M0lbkGluOPXLeFjApw8r8,225205,124,Broccoli (feat. Lil Yachty)
spotify:track:2ajhenDRiiAnCHHjsIOHhJ,Down For Life,spotify:album:5PE3OnyEPOlTShpjij8Wfp,D4L,spotify:artist:4AllEJE7mVkhhyUV6DjqPz,224253,124,Laffy Taffy - Explicit Album Version w/sample/APPROVED-FINAL
spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,Trials & Tribulations,spotify:album:2JG7yt9ua7hKWsfVLQr90j,Ace Hood,spotify:artist:31HjiqargV4NAw4GZqUale,269266,124,Bugatti
spotify:track:4B3RmT3cGvh8By3WY9pbIx,Unbroken,spotify:album:1ypH0eU9RcE6wngSGSqmeY,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,221293,124,Skyscraper
spotify:track:6V2D8Lls36APk0THDjBDfE,Nothing Was The Same,spotify:album:2gXTTQ713nCELgPOS0qWyt,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,174133,124,Started From the Bottom
spotify:track:5oQcOu1omDykbIPSdSQQNJ,A Hangover You Don't Deserve,spotify:album:43jBR9MNJk5AUuB56M0pRF,Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,193000,124,1985
spotify:track:3pfXxHoydFRfD7IBGJTQAN,R&B: From Doo-Wop To Hip-Hop,spotify:album:3O2912EZv0FBJKZ0K5ruzK,Ginuwine,spotify:artist:7r8RF1tN2A4CiGEplkp1oP,251733,124,Pony
spotify:track:1ms5tNNdPouTtcD2oVF9Oz,O.N.I.F.C.,spotify:album:5S4SuPHbaozi5PDedAONTG,Wiz Khalifa,spotify:artist:137W8MRPWKqSmrBGDBFSop,219026,124,"Work Hard, Play Hard"
spotify:track:6O6M7pJLABmfBRoGZMu76Y,The Chainsmokers- Japan Special Edition,spotify:album:3ShQFl9FladFKlonwPGZFc,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,225800,124,Roses
spotify:track:72jbDTw1piOOj770jWNeaG,Memories...Do Not Open,spotify:album:4JPguzRps3kuWDD5GS6oXr,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,221506,124,Paris
spotify:track:4X5f3vT8MRuXF68pfjNte5,LONG.LIVE.A$AP (Deluxe Version),spotify:album:6rzMufuu8sLkIizM4q9c7J,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,233786,124,F**kin' Problems
spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,spotify:album:5OkxLN5XaE9rLbgK2FuKBE,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,275226,124,0 To 100 / The Catch Up
spotify:track:3E2Zh20GDCR9B1EYjfXWyv,The Click,spotify:album:7LACXphpLTluKLFqHIZ1Qq,AJR,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,201160,124,Weak
spotify:track:6GG2tkV9PRYGN5rniXPFXZ,Big Baby DRAM,spotify:album:0NrZHZ0y5kTO8EHliuUUca,DRAM,spotify:artist:5M0lbkGluOPXLeFjApw8r8,181154,124,Cash Machine
spotify:track:2q4rjDy9WhaN3o9MvDbO21,iSouljaBoyTellem,spotify:album:2zwyBK8ea29FqWuY8IiRJu,Soulja Boy,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,193386,124,Kiss Me Thru The Phone
spotify:track:2NBQmPrOEEjA8VbeWOQGxO,R&G (Rhythm & Gangsta): The Masterpiece,spotify:album:797fkvAtk0iZvP1HHPCWbp,Snoop Dogg,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,266066,124,Drop It Like It's Hot
spotify:track:0dA2Mk56wEzDgegdC6R17g,Stay,spotify:album:0VMGOBhLrC5Q2bfZnrocVN,Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,210090,124,Stay (with Alessia Cara)
spotify:track:2rAIAYM0rIeWCKiO7joedh,rEVOLVEr,spotify:album:1hfNELHYx5lcxtYJl7FDHC,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,195986,124,Best Love Song
spotify:track:5tFep7dXGd7vEJ668wTPux,The Return of East Atlanta Santa,spotify:album:4MoVPs5mVFmZ4N6RmNTFWB,Gucci Mane,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,190311,124,Both (feat. Drake)
spotify:track:0LWQWOFoz5GJLqcHk1fRO2,F.A.M.E.,spotify:album:6rEm9wAyZP79RFa2qW2bf7,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,222586,124,Look At Me Now
spotify:track:5QfQKhvdcxPgp68O0S39FV,Dan Bilzerian,spotify:album:4smRhBBbMgldmSSYBSlXFr,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,209663,124,Dan Bilzerian
spotify:track:03tqyYWC9Um2ZqU0ZN849H,Flockaveli,spotify:album:6MQtWELG7aRX7CkAzQ6nLM,Waka Flocka Flame,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,263773,124,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version
spotify:track:3N5oiETJEStSB71TjTFkWV,Stay Trippy,spotify:album:7h1ut6IUbndKY7QrqcbAND,Juicy J,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,260560,124,Bounce It
spotify:track:1f5cbQtDrykjarZVrShaDI,The Bigger Artist,spotify:album:3HHp5I6Q6SEyU5bkvoCtnV,A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I,209269,124,Drowning (feat. Kodak Black)
spotify:track:1wHZx0LgzFHyeIZkUydNXq,Rodeo,spotify:album:4PWBTB6NYSKQwfo79I3prg,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,262693,124,Antidote
spotify:track:4scpF6J5uMBvoh6sFB7EL1,SremmLife,spotify:album:6eDx949ONWDCN0O22wFZf7,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,200080,124,No Type
spotify:track:3DXncPQOG4VBw3QHh3S817,Grateful,spotify:album:4JBZ0QHveEpESepanNBG8A,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,288600,124,I'm the One
spotify:track:5CtI0qwDJkDQGwXD1H1cLb,Despacito Feat. Justin Bieber,spotify:album:3smvpv7CdrhVcGYaNDLOqn,Luis Fonsi,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,228826,124,Despacito - Remix
spotify:track:2oENJa1T33GJ0w8dC167G4,Tomorrow,spotify:album:33YSJfsBkjN3yqcq18bdRi,Sean Kingston,spotify:artist:6S0dmVVn4udvppDhZIWxCr,239986,124,Fire Burning
spotify:track:2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),spotify:album:15qLmAABocTCRBSbWWqL7K,KYLE,spotify:artist:4qBgvVog0wzW75IQ48mU7v,253106,124,iSpy (feat. Lil Yachty)
spotify:track:78rIJddV4X0HkNAInEcYde,Call On Me,spotify:album:4pZbAcipxqdFcwjiFkuwes,Starley,spotify:artist:02A3cEvlLLCbIMVDrK2GHV,222040,124,Call On Me - Ryan Riback Extended Remix
spotify:track:6RUKPb4LETWmmr3iAEQktW,Memories...Do Not Open,spotify:album:4JPguzRps3kuWDD5GS6oXr,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,247160,124,Something Just Like This
spotify:track:6cREm4bV7V79Yxdilx9HDo,Once In a While,spotify:album:7nsWIOWiX7Zt0AdR5imU50,Timeflies,spotify:artist:6dC0rIJNLSFZwqckLgXJ8p,215160,124,Once In a While
spotify:track:7wGoVu4Dady5GV0Sv4UIsx,rockstar,spotify:album:4AabsQ6plH3OmdE6BWI04j,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,218320,124,rockstar
spotify:track:27GmP9AWRs744SzKcpJsTZ,What A Time To Be Alive,spotify:album:1ozpmkWcCHwsQ4QTnxOOdT,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,205879,124,Jumpman
spotify:track:5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),spotify:album:0TyDTzG2zt2tg0wONT9wSU,Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,196693,124,679 (feat. Remy Boyz)
spotify:track:6qMXubogFdMrvVMJwqATzd,Jordan Belfort,spotify:album:4G2vHAnHSkuzj1VVBJrRbF,Wes Walker,spotify:artist:0HjYETXAvcL6mzaKjAmH2K,207911,124,Jordan Belfort
spotify:track:2771LMNxwf62FTAdpJMQfM,Bodak Yellow,spotify:album:1wpgafbHuQfSUmCWvahFlq,Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB,223962,124,Bodak Yellow
spotify:track:2U8NXPTXZWG2O0ye2sYRiH,THIS IS... ICONA POP,spotify:album:3qpAHoOLWeXRNTaGzeYf13,Icona Pop,spotify:artist:1VBflYyxBhnDc9uVib98rw,157152,124,I Love It (feat. Charli XCX) - feat. Charli XCX [Original Version]
spotify:track:6ihL9TjfRjadfEePzXXyVF,When The World Comes Down,spotify:album:3BCMpDOcQlbCZpf5vnTadZ,The All-American Rejects,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,213106,124,Gives You Hell
spotify:track:0x1LCpY9Rgeq97VPajm81B,Cyclone,spotify:album:3ks3UxTLwmTGJW2VNtlQdw,Baby Bash,spotify:artist:12PSlydMSjEHzSCj9X5qv7,221797,124,Cyclone - Main
spotify:track:5hTpBe8h35rJ67eAWHQsJx,Good For You,spotify:album:3lajefIuUk4SfzqVBSJy8p,Aminé,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,209640,124,Caroline
spotify:track:2dgFqylK6gyILa4HY65u0y,Living Room,spotify:album:68ZGCwTDtJGbC3E3gL6d48,AJR,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,227311,124,I'm Ready
spotify:track:5sUlaoVcLPk2Wr695jp6dd,Epiphany,spotify:album:1fXu5FuLGSpQdmG5SWJfXL,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,238800,161,Bartender
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Doo-Wops & Hooligans,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,220733,161,Just the Way You Are
spotify:track:2kQuhkFX7uSVepCD3h29g5,Konvicted,spotify:album:6kzoWb4UzvKYgbDfAwgaFq,Akon,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,212360,161,Smack That - Dirty
spotify:track:7seTcUFOhn5caSDbiSfsp0,Non-Fiction,spotify:album:6MGvEl6OdTKKAbmBFjxOKQ,Ne-Yo,spotify:artist:21E3waRsmPlU7jZsS13rcj,214725,161,She Knows
spotify:track:6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",spotify:album:40LbnfieVTWtHrK24WQeEB,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,236001,161,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"
spotify:track:3FFcZZq3Z3EJrhUecwcMdG,Tha Carter IV,spotify:album:1uuSC0RCJB3dSp8Mb6GflZ,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,305840,161,She Will
spotify:track:0z5ZPs57J2KERwM1tBM2GF,Tha Carter IV,spotify:album:1uuSC0RCJB3dSp8Mb6GflZ,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,248586,161,6 Foot 7 Foot
spotify:track:0O45fw2L5vsWpdsOdXwNAR,FutureSex/LoveSounds,spotify:album:2scB1uhcCI1TSf6b9TCZK3,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,242733,161,SexyBack
spotify:track:4rHZZAmHpZrA3iH5zx8frV,The 20/20 Experience (Deluxe Version),spotify:album:0O82niJ0NpcptYRxogeEZu,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,484146,161,Mirrors
spotify:track:26rdOwwjC2UnweK3xeS58u,MY HOUSE,spotify:album:5lkNnHVlnCCCV304t89wOH,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,190185,161,GDFR (feat. Sage The Gemini & Lookas)
spotify:track:5u5qlnyVaewWugJIjzilIc,Boston,spotify:album:2QLp07RO6anZHmtcKTEvSC,Boston,spotify:artist:29kkCKKGXheHuoO829FxWK,261386,161,Smokin'
spotify:track:7gKIt3rDGIMJDFVSPBnGmj,Pink Friday,spotify:album:2RfF6dGpYIN5u1mNkfG8Pb,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,200013,161,Super Bass
spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,Handwritten,spotify:album:5wKylB0Zwnxz046O7po25D,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,206880,161,Stitches
spotify:track:5SqSckut3FcoQKmGkMWgp1,Beauty Behind The Madness,spotify:album:28ZKQMoNBB0etKXZ97G2SN,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,249040,161,Often
spotify:track:5l3CML2OnzfNs5RfVgbcLt,Tattoos,spotify:album:1OdcBxCNY52OXH0r4odXqP,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,177685,161,Talk Dirty (feat. 2 Chainz)
spotify:track:4kgsK0fftHtg9gZOzkU5T2,PRISM,spotify:album:4lFDt4sVpCni9DRHRmDjgG,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,215672,161,Dark Horse
spotify:track:0CAfXk7DXMnon4gLudAp7J,Mail On Sunday,spotify:album:5j1wrOAOm5KFd17pPiSvle,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,231400,161,Low (feat T-Pain) - Feat T-Pain Album Version
spotify:track:2aFiaMXmWsM3Vj72F9ksBl,DNCE,spotify:album:7K89F9bgY1jks0uIlMerm3,DNCE,spotify:artist:6T5tfhQCknKG4UnH90qGnz,219146,161,Cake By The Ocean
spotify:track:68EMU2RD1ECNeOeJ5qAXCV,Nine Track Mind,spotify:album:6E0p38TjcK490itZ1Ns7bD,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,217706,161,We Don't Talk Anymore (feat. Selena Gomez)
spotify:track:0aersVHlGGXcHeRvHtuaSt,Matter,spotify:album:4qH5TQZxM5v7tKT0E09WAK,St. Lucia,spotify:artist:5WId4o5jdGVhptNU0uqKxu,246333,161,Dancing On Glass
spotify:track:608a1wIsSd5KzMEqm1O7w3,We The Best Forever,spotify:album:7FyxsUO4kVqRfo2ne1aUOg,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,296146,161,I'm On One
spotify:track:2TRFIQpTqq12xGpFJEr0Ft,Reflection,spotify:album:6IBUil5AQA6wPLCzpYrlMI,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,224573,161,Worth It
spotify:track:0azC730Exh71aQlOt9Zj3y,This Is What You Came For,spotify:album:3pEgGUv379EDinvg1TN7Kt,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,222160,161,This Is What You Came For
spotify:track:6IcrwGdIvRsrImOnoYfG9Z,Nine Track Mind,spotify:album:5J4SS8wTmXdyIEVYjmHzpZ,Wiz Khalifa,spotify:artist:137W8MRPWKqSmrBGDBFSop,229525,161,"See You Again (feat. Charlie Puth) - From ""Furious 7"""
spotify:track:6nHqns54LRqDNjeqKDF3v8,Battleground,spotify:album:1ZdpJmpbaY2tMseayf4tVL,The Wanted,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,197935,161,Glad You Came
spotify:track:3eqT34f3rxmm4dR7madDIM,Trigga,spotify:album:0kEgU7XiRXcJ7TptKepwxC,Trey Songz,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,221971,161,"Touchin, Lovin (feat. Nicki Minaj)"
spotify:track:1mXuMM6zjPgjL4asbBsgnt,Teenage Dream,spotify:album:06SY6Ke6mXzZHhURLVU57R,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,227509,161,Firework
spotify:track:4P7VFiaZb3xrXoqGwZXC3J,Tha Carter III,spotify:album:5BGzOpea6At0Nd7tYtYZOP,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,299333,161,Lollipop
spotify:track:5lnsCyEKWofnC00U4Ax0ti,Bitch Better Have My Money,spotify:album:0L6tzOdcRwb82xMBZ3WZyi,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,219305,161,Bitch Better Have My Money
spotify:track:2IpGdrWvIZipmaxo1YRxw5,"Passion, Pain & Pleasure",spotify:album:5Qex4ioxOJfHrnsWbt8Zlj,Trey Songz,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,242013,161,Bottoms Up - feat. Nicki Minaj
spotify:track:69bp2EbF7Q2rqc5N3ylezZ,Purpose,spotify:album:7fZH0aUAjY3ay25obOUf2a,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,200786,161,Sorry
spotify:track:4Kz4RdRCceaA9VgTqBhBfa,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,181573,161,The Motto
spotify:track:7kqcudBGM74MXVoYMaoWkC,X (Deluxe Version),spotify:album:4yOWnTrCkOOpl4IiVnpj3H,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,264946,161,Loyal
spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,Loud,spotify:album:5QG3tjE5L9F6O2vCAPph38,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,263173,161,What's My Name?
spotify:track:0gs72Zn1Nxin1kvKpo9ee5,FutureSex/LoveSounds,spotify:album:3EaBZNWtqfr7Ju5iTrctnB,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,276160,161,My Love
spotify:track:14WWzenpaEgQZlqPq2nk4v,ANTI,spotify:album:2JNVoEx4psIgNQyEExwQVn,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,219320,161,Work
spotify:track:2dOTkLZFbpNXrhc24CnTFd,Nothing But the Beat Ultimate,spotify:album:1fAn5gw4Q5HN8Wpx2neYd2,David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,245053,161,Titanium (feat. Sia) - feat. Sia
spotify:track:3oEekS4xhmFQ88ieCVTZ7H,My Everything,spotify:album:5AMOKSM1ftb3opIbGT2d4q,Jessie J,spotify:artist:2gsggkzM5R49q6jpPvazou,199320,161,Bang Bang
spotify:track:1X2Zd5wKGbY1oKzb8dzJRy,My Everything,spotify:album:2ZnzBwKw4e2SHpGvOTWnj4,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,214840,161,Break Free
spotify:track:1AWQoqb9bSvzTjaLralEkT,Justified,spotify:album:6QPkyl04rXwTGlGlcYaRoW,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,267266,161,Rock Your Body
spotify:track:1xznGGDReH1oQq0xzbwXa3,Views,spotify:album:3hARKC8cinq3mZLLAEaBh9,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,173986,161,One Dance
spotify:track:0k6DnZMLoEUH8NGD5zh2SE,Fan of A Fan The Album (Deluxe Version),spotify:album:4neocSMt40stXKK2B8Sy2G,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,225226,161,Ayo
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,Planet Pit (Deluxe Version),spotify:album:4rG0MhkU6UojACJxkMHIXB,Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,252306,161,Give Me Everything
